Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
Mon Dec 26 2016,10:00p,Toronto Raptors,95,Portland Trail Blazers,91,Box Score,,19393,Moda Center,
Mon Dec 26 2016,10:30p,Denver Nuggets,106,Los Angeles Clippers,102,Box Score,,19060,STAPLES Center,
Mon Dec 26 2016,10:30p,Philadelphia 76ers,100,Sacramento Kings,102,Box Score,,17608,Golden 1 Center,
Tue Dec 27 2016,7:30p,Memphis Grizzlies,103,Boston Celtics,113,Box Score,,18624,TD Garden,
Tue Dec 27 2016,7:30p,Oklahoma City Thunder,106,Miami Heat,94,Box Score,,19977,AmericanAirlines Arena,
Tue Dec 27 2016,8:30p,Houston Rockets,123,Dallas Mavericks,107,Box Score,,20425,American Airlines Center,
Tue Dec 27 2016,10:30p,Utah Jazz,102,Los Angeles Lakers,100,Box Score,,18997,STAPLES Center,
Wed Dec 28 2016,7:00p,Charlotte Hornets,120,Orlando Magic,101,Box Score,,18273,Amway Center,
Wed Dec 28 2016,7:00p,Indiana Pacers,105,Washington Wizards,111,Box Score,,16172,Verizon Center,
Wed Dec 28 2016,7:30p,New York Knicks,98,Atlanta Hawks,102,Box Score,OT,19066,Philips Arena,
Wed Dec 28 2016,7:30p,Milwaukee Bucks,119,Detroit Pistons,94,Box Score,,17222,The Palace of Auburn Hills,
Wed Dec 28 2016,8:00p,Brooklyn Nets,99,Chicago Bulls,101,Box Score,,21957,United Center,
Wed Dec 28 2016,8:00p,Los Angeles Clippers,98,New Orleans Pelicans,102,Box Score,,16647,Smoothie King Center,
Wed Dec 28 2016,8:30p,Phoenix Suns,98,San Antonio Spurs,119,Box Score,,18418,AT&T Center,
Wed Dec 28 2016,9:00p,Minnesota Timberwolves,103,Denver Nuggets,105,Box Score,,15093,Pepsi Center,
Wed Dec 28 2016,10:00p,Sacramento Kings,89,Portland Trail Blazers,102,Box Score,,19665,Moda Center,
Wed Dec 28 2016,10:30p,Toronto Raptors,111,Golden State Warriors,121,Box Score,,19596,Oracle Arena,
Thu Dec 29 2016,7:00p,Miami Heat,82,Charlotte Hornets,91,Box Score,,19471,Spectrum Center,
Thu Dec 29 2016,8:00p,Boston Celtics,118,Cleveland Cavaliers,124,Box Score,,20562,Quicken Loans Arena,
Thu Dec 29 2016,8:00p,Oklahoma City Thunder,80,Memphis Grizzlies,114,Box Score,,18119,FedEx Forum,
Thu Dec 29 2016,9:00p,Toronto Raptors,91,Phoenix Suns,99,Box Score,,18055,Talking Stick Resort Arena,
Thu Dec 29 2016,9:00p,Philadelphia 76ers,83,Utah Jazz,100,Box Score,,19911,Vivint Smart Home Arena,
Thu Dec 29 2016,10:30p,Dallas Mavericks,101,Los Angeles Lakers,89,Box Score,,18997,STAPLES Center,
Fri Dec 30 2016,4:00p,Chicago Bulls,101,Indiana Pacers,111,Box Score,,17923,Bankers Life Fieldhouse,
Fri Dec 30 2016,7:00p,Brooklyn Nets,95,Washington Wizards,118,Box Score,,16461,Verizon Center,
Fri Dec 30 2016,7:30p,Miami Heat,114,Boston Celtics,117,Box Score,,18624,TD Garden,
Fri Dec 30 2016,8:00p,Detroit Pistons,98,Atlanta Hawks,105,Box Score,,19009,Philips Arena,
Fri Dec 30 2016,8:00p,Los Angeles Clippers,116,Houston Rockets,140,Box Score,,18055,Toyota Center,
Fri Dec 30 2016,8:00p,Milwaukee Bucks,99,Minnesota Timberwolves,116,Box Score,,17779,Target Center,
Fri Dec 30 2016,8:00p,New York Knicks,92,New Orleans Pelicans,104,Box Score,,18124,Smoothie King Center,
Fri Dec 30 2016,8:30p,Portland Trail Blazers,94,San Antonio Spurs,110,Box Score,,18418,AT&T Center,
Fri Dec 30 2016,9:00p,Philadelphia 76ers,124,Denver Nuggets,122,Box Score,,13619,Pepsi Center,
Fri Dec 30 2016,10:30p,Dallas Mavericks,99,Golden State Warriors,108,Box Score,,19596,Oracle Arena,
Sat Dec 31 2016,5:00p,Memphis Grizzlies,112,Sacramento Kings,98,Box Score,,17608,Golden 1 Center,
Sat Dec 31 2016,7:00p,Milwaukee Bucks,116,Chicago Bulls,96,Box Score,,21838,United Center,
Sat Dec 31 2016,7:00p,Cleveland Cavaliers,121,Charlotte Hornets,109,Box Score,,19519,Spectrum Center,
Sat Dec 31 2016,8:00p,New York Knicks,122,Houston Rockets,129,Box Score,,18055,Toyota Center,
Sat Dec 31 2016,8:00p,Los Angeles Clippers,88,Oklahoma City Thunder,114,Box Score,,18203,Chesapeake Energy Arena,
Sat Dec 31 2016,8:00p,Phoenix Suns,86,Utah Jazz,91,Box Score,,19911,Vivint Smart Home Arena,
Sun Jan 1 2017,6:00p,San Antonio Spurs,112,Atlanta Hawks,114,Box Score,OT,18088,Philips Arena,
Sun Jan 1 2017,6:00p,Orlando Magic,104,Indiana Pacers,117,Box Score,,17530,Bankers Life Fieldhouse,
Sun Jan 1 2017,6:00p,Detroit Pistons,107,Miami Heat,98,Box Score,,19844,AmericanAirlines Arena,
Sun Jan 1 2017,7:00p,Portland Trail Blazers,95,Minnesota Timberwolves,89,Box Score,,15804,Target Center,
Sun Jan 1 2017,9:30p,Toronto Raptors,123,Los Angeles Lakers,114,Box Score,,18997,STAPLES Center,
Mon Jan 2 2017,7:00p,New Orleans Pelicans,82,Cleveland Cavaliers,90,Box Score,,20562,Quicken Loans Arena,
Mon Jan 2 2017,7:00p,Oklahoma City Thunder,94,Milwaukee Bucks,98,Box Score,,17423,BMO Harris Bradley Center,
Mon Jan 2 2017,7:30p,Utah Jazz,101,Brooklyn Nets,89,Box Score,,15634,Barclays Center,
Mon Jan 2 2017,7:30p,Orlando Magic,115,New York Knicks,103,Box Score,,19812,Madison Square Garden (IV),
Mon Jan 2 2017,8:00p,Charlotte Hornets,111,Chicago Bulls,118,Box Score,,21612,United Center,
Mon Jan 2 2017,8:00p,Washington Wizards,91,Houston Rockets,101,Box Score,,16569,Toyota Center,
Mon Jan 2 2017,10:30p,Denver Nuggets,119,Golden State Warriors,127,Box Score,,19596,Oracle Arena,
Mon Jan 2 2017,10:30p,Phoenix Suns,98,Los Angeles Clippers,109,Box Score,,19060,STAPLES Center,
Tue Jan 3 2017,7:00p,Minnesota Timberwolves,91,Philadelphia 76ers,93,Box Score,,17124,Wells Fargo Center,
Tue Jan 3 2017,7:30p,Utah Jazz,104,Boston Celtics,115,Box Score,,18624,TD Garden,
Tue Jan 3 2017,7:30p,Indiana Pacers,121,Detroit Pistons,116,Box Score,,13435,The Palace of Auburn Hills,
Tue Jan 3 2017,8:30p,Washington Wizards,105,Dallas Mavericks,113,Box Score,,19318,American Airlines Center,
Tue Jan 3 2017,8:30p,Toronto Raptors,82,San Antonio Spurs,110,Box Score,,18418,AT&T Center,
Tue Jan 3 2017,9:00p,Sacramento Kings,120,Denver Nuggets,113,Box Score,,11018,Pepsi Center,
Tue Jan 3 2017,9:00p,Miami Heat,90,Phoenix Suns,99,Box Score,,16772,Talking Stick Resort Arena,
Tue Jan 3 2017,10:30p,Memphis Grizzlies,102,Los Angeles Lakers,116,Box Score,,18997,STAPLES Center,
Wed Jan 4 2017,7:00p,Oklahoma City Thunder,112,Charlotte Hornets,123,Box Score,,18418,Spectrum Center,
Wed Jan 4 2017,7:00p,Atlanta Hawks,111,Orlando Magic,92,Box Score,,18846,Amway Center,
Wed Jan 4 2017,7:30p,Milwaukee Bucks,105,New York Knicks,104,Box Score,,19812,Madison Square Garden (IV),
Wed Jan 4 2017,8:00p,Chicago Bulls,106,Cleveland Cavaliers,94,Box Score,,20562,Quicken Loans Arena,
Wed Jan 4 2017,10:30p,Portland Trail Blazers,117,Golden State Warriors,125,Box Score,,19596,Oracle Arena,
Wed Jan 4 2017,10:30p,Memphis Grizzlies,106,Los Angeles Clippers,115,Box Score,,19060,STAPLES Center,
Wed Jan 4 2017,10:30p,Miami Heat,107,Sacramento Kings,102,Box Score,,17608,Golden 1 Center,
Thu Jan 5 2017,7:00p,Brooklyn Nets,109,Indiana Pacers,121,Box Score,,16421,Bankers Life Fieldhouse,
Thu Jan 5 2017,7:30p,Charlotte Hornets,114,Detroit Pistons,115,Box Score,,13723,The Palace of Auburn Hills,
Thu Jan 5 2017,7:30p,Utah Jazz,93,Toronto Raptors,101,Box Score,,19800,Air Canada Centre,
Thu Jan 5 2017,8:00p,Oklahoma City Thunder,116,Houston Rockets,118,Box Score,,18055,Toyota Center,
Thu Jan 5 2017,8:00p,Atlanta Hawks,99,New Orleans Pelicans,94,Box Score,,15003,Smoothie King Center,
Thu Jan 5 2017,8:30p,Phoenix Suns,102,Dallas Mavericks,95,Box Score,,19570,American Airlines Center,
Thu Jan 5 2017,9:00p,San Antonio Spurs,127,Denver Nuggets,99,Box Score,,14391,Pepsi Center,
Thu Jan 5 2017,10:30p,Los Angeles Lakers,109,Portland Trail Blazers,118,Box Score,,19403,Moda Center,
Fri Jan 6 2017,7:00p,Houston Rockets,100,Orlando Magic,93,Box Score,,19272,Amway Center,
Fri Jan 6 2017,7:00p,Minnesota Timberwolves,105,Washington Wizards,112,Box Score,,18686,Verizon Center,
Fri Jan 6 2017,7:30p,Philadelphia 76ers,106,Boston Celtics,110,Box Score,,18624,TD Garden,
Fri Jan 6 2017,7:30p,Cleveland Cavaliers,116,Brooklyn Nets,108,Box Score,,17732,Barclays Center,
Fri Jan 6 2017,8:00p,New York Knicks,116,Milwaukee Bucks,111,Box Score,,18717,BMO Harris Bradley Center,
Fri Jan 6 2017,10:30p,Memphis Grizzlies,128,Golden State Warriors,119,Box Score,OT,19596,Oracle Arena,
Fri Jan 6 2017,10:30p,Miami Heat,100,Los Angeles Lakers,127,Box Score,,18997,STAPLES Center,
Fri Jan 6 2017,10:30p,Los Angeles Clippers,106,Sacramento Kings,98,Box Score,,17608,Golden 1 Center,
Sat Jan 7 2017,7:00p,New York Knicks,109,Indiana Pacers,123,Box Score,,17367,Bankers Life Fieldhouse,
Sat Jan 7 2017,7:30p,New Orleans Pelicans,108,Boston Celtics,117,Box Score,,18624,TD Garden,
Sat Jan 7 2017,8:00p,Toronto Raptors,118,Chicago Bulls,123,Box Score,OT,21195,United Center,
Sat Jan 7 2017,8:00p,Utah Jazz,94,Minnesota Timberwolves,92,Box Score,,13945,Target Center,
Sat Jan 7 2017,8:00p,Denver Nuggets,106,Oklahoma City Thunder,121,Box Score,,18203,Chesapeake Energy Arena,
Sat Jan 7 2017,8:30p,Atlanta Hawks,97,Dallas Mavericks,82,Box Score,,19655,American Airlines Center,
Sat Jan 7 2017,8:30p,Charlotte Hornets,85,San Antonio Spurs,102,Box Score,,18418,AT&T Center,
Sun Jan 8 2017,12:00p,Philadelphia 76ers,105,Brooklyn Nets,95,Box Score,,16123,Barclays Center,
Sun Jan 8 2017,2:00p,Washington Wizards,107,Milwaukee Bucks,101,Box Score,,15311,BMO Harris Bradley Center,
Sun Jan 8 2017,3:30p,Miami Heat,86,Los Angeles Clippers,98,Box Score,,19060,STAPLES Center,
Sun Jan 8 2017,6:00p,Houston Rockets,129,Toronto Raptors,122,Box Score,,19800,Air Canada Centre,
Sun Jan 8 2017,8:00p,Utah Jazz,79,Memphis Grizzlies,88,Box Score,,16112,FedEx Forum,
Sun Jan 8 2017,8:30p,Cleveland Cavaliers,120,Phoenix Suns,116,Box Score,,18055,Talking Stick Resort Arena,
Sun Jan 8 2017,9:00p,Detroit Pistons,125,Portland Trail Blazers,124,Box Score,2OT,13506,Moda Center,
Sun Jan 8 2017,9:00p,Golden State Warriors,117,Sacramento Kings,106,Box Score,,17608,Golden 1 Center,
Sun Jan 8 2017,9:30p,Orlando Magic,95,Los Angeles Lakers,111,Box Score,,18997,STAPLES Center,
Mon Jan 9 2017,7:30p,New Orleans Pelicans,110,New York Knicks,96,Box Score,,19812,Madison Square Garden (IV),
Mon Jan 9 2017,8:00p,Oklahoma City Thunder,109,Chicago Bulls,94,Box Score,,21923,United Center,
Mon Jan 9 2017,8:00p,Dallas Mavericks,92,Minnesota Timberwolves,101,Box Score,,9625,Target Center,
Tue Jan 10 2017,7:00p,Chicago Bulls,99,Washington Wizards,101,Box Score,,14361,Verizon Center,
Tue Jan 10 2017,7:30p,Atlanta Hawks,117,Brooklyn Nets,97,Box Score,,13279,Barclays Center,
Tue Jan 10 2017,7:30p,Boston Celtics,106,Toronto Raptors,114,Box Score,,19800,Air Canada Centre,
Tue Jan 10 2017,8:00p,Charlotte Hornets,114,Houston Rockets,121,Box Score,,16196,Toyota Center,
Tue Jan 10 2017,8:30p,Milwaukee Bucks,109,San Antonio Spurs,107,Box Score,,18418,AT&T Center,
Tue Jan 10 2017,9:00p,Cleveland Cavaliers,92,Utah Jazz,100,Box Score,,19911,Vivint Smart Home Arena,
Tue Jan 10 2017,10:30p,Miami Heat,95,Golden State Warriors,107,Box Score,,19596,Oracle Arena,
Tue Jan 10 2017,10:30p,Portland Trail Blazers,108,Los Angeles Lakers,87,Box Score,,18483,STAPLES Center,
Tue Jan 10 2017,10:30p,Detroit Pistons,94,Sacramento Kings,100,Box Score,,17608,Golden 1 Center,
Wed Jan 11 2017,7:00p,New York Knicks,97,Philadelphia 76ers,98,Box Score,,18755,Wells Fargo Center,
Wed Jan 11 2017,8:00p,Washington Wizards,108,Boston Celtics,117,Box Score,,18624,TD Garden,
Wed Jan 11 2017,8:00p,Houston Rockets,105,Minnesota Timberwolves,119,Box Score,,13858,Target Center,
Wed Jan 11 2017,8:00p,Memphis Grizzlies,95,Oklahoma City Thunder,103,Box Score,,18203,Chesapeake Energy Arena,
Wed Jan 11 2017,10:30p,Orlando Magic,96,Los Angeles Clippers,105,Box Score,,19060,STAPLES Center,
Wed Jan 11 2017,10:30p,Cleveland Cavaliers,86,Portland Trail Blazers,102,Box Score,,19393,Moda Center,
Thu Jan 12 2017,3:00p,Indiana Pacers,112,Denver Nuggets,140,Box Score,,18689,The O2 Arena,at London England
Thu Jan 12 2017,7:30p,New Orleans Pelicans,104,Brooklyn Nets,95,Box Score,,14352,Barclays Center,
Thu Jan 12 2017,8:00p,Chicago Bulls,89,New York Knicks,104,Box Score,,19812,Madison Square Garden (IV),
Thu Jan 12 2017,8:30p,Los Angeles Lakers,94,San Antonio Spurs,134,Box Score,,18418,AT&T Center,
Thu Jan 12 2017,10:00p,Dallas Mavericks,113,Phoenix Suns,108,Box Score,,19874,Mexico City Arena,at Mexico City Mexico
Thu Jan 12 2017,10:30p,Detroit Pistons,107,Golden State Warriors,127,Box Score,,19596,Oracle Arena,
Fri Jan 13 2017,7:00p,Charlotte Hornets,93,Philadelphia 76ers,102,Box Score,,18215,Wells Fargo Center,
Fri Jan 13 2017,7:30p,Brooklyn Nets,113,Toronto Raptors,132,Box Score,,19800,Air Canada Centre,
Fri Jan 13 2017,8:00p,Boston Celtics,103,Atlanta Hawks,101,Box Score,,18216,Philips Arena,
Fri Jan 13 2017,8:00p,Memphis Grizzlies,110,Houston Rockets,105,Box Score,,18055,Toyota Center,
Fri Jan 13 2017,8:00p,Miami Heat,108,Milwaukee Bucks,116,Box Score,,17483,BMO Harris Bradley Center,
Fri Jan 13 2017,8:00p,Oklahoma City Thunder,86,Minnesota Timberwolves,96,Box Score,,16644,Target Center,
Fri Jan 13 2017,10:00p,Orlando Magic,115,Portland Trail Blazers,109,Box Score,,19344,Moda Center,
Fri Jan 13 2017,10:30p,Cleveland Cavaliers,120,Sacramento Kings,108,Box Score,,17608,Golden 1 Center,
Fri Jan 13 2017,10:30p,Detroit Pistons,77,Utah Jazz,110,Box Score,,19911,Vivint Smart Home Arena,
Sat Jan 14 2017,3:30p,Los Angeles Lakers,97,Los Angeles Clippers,113,Box Score,,19060,STAPLES Center,
Sat Jan 14 2017,5:00p,New Orleans Pelicans,99,Chicago Bulls,107,Box Score,,21916,United Center,
Sat Jan 14 2017,6:00p,San Antonio Spurs,105,Phoenix Suns,108,Box Score,,20532,Mexico City Arena,at Mexico City Mexico
Sat Jan 14 2017,8:00p,Philadelphia 76ers,93,Washington Wizards,109,Box Score,,17880,Verizon Center,
Sat Jan 14 2017,9:00p,Orlando Magic,107,Utah Jazz,114,Box Score,,19911,Vivint Smart Home Arena,
Sun Jan 15 2017,2:00p,Minnesota Timberwolves,87,Dallas Mavericks,98,Box Score,,19655,American Airlines Center,
Sun Jan 15 2017,3:00p,Milwaukee Bucks,98,Atlanta Hawks,111,Box Score,,14231,Philips Arena,
Sun Jan 15 2017,3:00p,New York Knicks,101,Toronto Raptors,116,Box Score,,19800,Air Canada Centre,
Sun Jan 15 2017,6:00p,Houston Rockets,137,Brooklyn Nets,112,Box Score,,17732,Barclays Center,
Sun Jan 15 2017,9:00p,Chicago Bulls,108,Memphis Grizzlies,104,Box Score,,18119,FedEx Forum,
Sun Jan 15 2017,9:00p,Oklahoma City Thunder,122,Sacramento Kings,118,Box Score,,17608,Golden 1 Center,
Sun Jan 15 2017,9:30p,Detroit Pistons,102,Los Angeles Lakers,97,Box Score,,18997,STAPLES Center,
Mon Jan 16 2017,1:00p,Atlanta Hawks,108,New York Knicks,107,Box Score,,19812,Madison Square Garden (IV),
Mon Jan 16 2017,2:00p,Portland Trail Blazers,101,Washington Wizards,120,Box Score,,17395,Verizon Center,
Mon Jan 16 2017,3:30p,Philadelphia 76ers,113,Milwaukee Bucks,104,Box Score,,13261,BMO Harris Bradley Center,
Mon Jan 16 2017,4:00p,New Orleans Pelicans,95,Indiana Pacers,98,Box Score,,15525,Bankers Life Fieldhouse,
Mon Jan 16 2017,5:00p,Orlando Magic,112,Denver Nuggets,125,Box Score,,11217,Pepsi Center,
Mon Jan 16 2017,7:30p,Charlotte Hornets,98,Boston Celtics,108,Box Score,,18624,TD Garden,
Mon Jan 16 2017,8:00p,Cleveland Cavaliers,91,Golden State Warriors,126,Box Score,,19596,Oracle Arena,
Mon Jan 16 2017,9:00p,Utah Jazz,106,Phoenix Suns,101,Box Score,,16767,Talking Stick Resort Arena,
Mon Jan 16 2017,10:30p,Oklahoma City Thunder,98,Los Angeles Clippers,120,Box Score,,19060,STAPLES Center,
Tue Jan 17 2017,7:30p,Toronto Raptors,119,Brooklyn Nets,109,Box Score,,12874,Barclays Center,
Tue Jan 17 2017,7:30p,Houston Rockets,103,Miami Heat,109,Box Score,,19600,AmericanAirlines Arena,
Tue Jan 17 2017,8:00p,Dallas Mavericks,99,Chicago Bulls,98,Box Score,,21294,United Center,
Tue Jan 17 2017,8:30p,Minnesota Timberwolves,114,San Antonio Spurs,122,Box Score,,18418,AT&T Center,
Tue Jan 17 2017,10:30p,Denver Nuggets,127,Los Angeles Lakers,121,Box Score,,18412,STAPLES Center,
Wed Jan 18 2017,7:00p,Portland Trail Blazers,85,Charlotte Hornets,107,Box Score,,15451,Spectrum Center,
Wed Jan 18 2017,7:00p,Toronto Raptors,89,Philadelphia 76ers,94,Box Score,,17223,Wells Fargo Center,
Wed Jan 18 2017,7:00p,Memphis Grizzlies,101,Washington Wizards,104,Box Score,,15079,Verizon Center,
Wed Jan 18 2017,7:30p,New York Knicks,117,Boston Celtics,106,Box Score,,18624,TD Garden,
Wed Jan 18 2017,8:00p,Atlanta Hawks,95,Detroit Pistons,118,Box Score,,15159,The Palace of Auburn Hills,
Wed Jan 18 2017,8:00p,Milwaukee Bucks,92,Houston Rockets,111,Box Score,,15782,Toyota Center,
Wed Jan 18 2017,8:00p,Orlando Magic,98,New Orleans Pelicans,118,Box Score,,15818,Smoothie King Center,
Wed Jan 18 2017,10:30p,Oklahoma City Thunder,100,Golden State Warriors,121,Box Score,,19596,Oracle Arena,
Wed Jan 18 2017,10:30p,Indiana Pacers,106,Sacramento Kings,100,Box Score,,17608,Golden 1 Center,
Thu Jan 19 2017,7:00p,Phoenix Suns,103,Cleveland Cavaliers,118,Box Score,,20562,Quicken Loans Arena,
Thu Jan 19 2017,7:30p,Dallas Mavericks,95,Miami Heat,99,Box Score,,19600,AmericanAirlines Arena,
Thu Jan 19 2017,8:00p,Washington Wizards,113,New York Knicks,110,Box Score,,19812,Madison Square Garden (IV),
Thu Jan 19 2017,8:30p,Denver Nuggets,104,San Antonio Spurs,118,Box Score,,18418,AT&T Center,
Thu Jan 19 2017,10:30p,Minnesota Timberwolves,104,Los Angeles Clippers,101,Box Score,,19060,STAPLES Center,
Fri Jan 20 2017,7:00p,Toronto Raptors,78,Charlotte Hornets,113,Box Score,,18378,Spectrum Center,
Fri Jan 20 2017,7:00p,Milwaukee Bucks,96,Orlando Magic,112,Box Score,,19307,Amway Center,
Fri Jan 20 2017,7:00p,Portland Trail Blazers,92,Philadelphia 76ers,93,Box Score,,19476,Wells Fargo Center,
Fri Jan 20 2017,8:00p,Chicago Bulls,93,Atlanta Hawks,102,Box Score,,16328,Philips Arena,
Fri Jan 20 2017,8:00p,Golden State Warriors,125,Houston Rockets,108,Box Score,,18055,Toyota Center,
Fri Jan 20 2017,8:00p,Sacramento Kings,91,Memphis Grizzlies,107,Box Score,,16991,FedEx Forum,
Fri Jan 20 2017,8:00p,Brooklyn Nets,143,New Orleans Pelicans,114,Box Score,,17004,Smoothie King Center,
Fri Jan 20 2017,8:30p,Utah Jazz,112,Dallas Mavericks,107,Box Score,OT,19421,American Airlines Center,
Fri Jan 20 2017,10:30p,Indiana Pacers,95,Los Angeles Lakers,108,Box Score,,18997,STAPLES Center,
Sat Jan 21 2017,5:00p,Portland Trail Blazers,127,Boston Celtics,123,Box Score,OT,18624,TD Garden,
Sat Jan 21 2017,6:00p,Washington Wizards,112,Detroit Pistons,113,Box Score,,18231,The Palace of Auburn Hills,
Sat Jan 21 2017,7:00p,Philadelphia 76ers,93,Atlanta Hawks,110,Box Score,,15116,Philips Arena,
Sat Jan 21 2017,7:00p,Brooklyn Nets,105,Charlotte Hornets,112,Box Score,,18583,Spectrum Center,
Sat Jan 21 2017,7:30p,Milwaukee Bucks,97,Miami Heat,109,Box Score,,19600,AmericanAirlines Arena,
Sat Jan 21 2017,7:30p,Phoenix Suns,107,New York Knicks,105,Box Score,,19812,Madison Square Garden (IV),
Sat Jan 21 2017,8:00p,Houston Rockets,119,Memphis Grizzlies,95,Box Score,,18119,FedEx Forum,
Sat Jan 21 2017,8:30p,San Antonio Spurs,118,Cleveland Cavaliers,115,Box Score,OT,20562,Quicken Loans Arena,
Sat Jan 21 2017,9:00p,Sacramento Kings,99,Chicago Bulls,102,Box Score,,21606,United Center,
Sat Jan 21 2017,9:00p,Los Angeles Clippers,98,Denver Nuggets,123,Box Score,,16056,Pepsi Center,
Sat Jan 21 2017,9:00p,Indiana Pacers,100,Utah Jazz,109,Box Score,,19911,Vivint Smart Home Arena,
Sun Jan 22 2017,12:00p,Golden State Warriors,118,Orlando Magic,98,Box Score,,18846,Amway Center,
Sun Jan 22 2017,3:30p,Los Angeles Lakers,73,Dallas Mavericks,122,Box Score,,19484,American Airlines Center,
Sun Jan 22 2017,6:00p,Phoenix Suns,115,Toronto Raptors,103,Box Score,,19800,Air Canada Centre,
Sun Jan 22 2017,7:00p,Denver Nuggets,108,Minnesota Timberwolves,111,Box Score,,12788,Target Center,
Mon Jan 23 2017,7:00p,Washington Wizards,109,Charlotte Hornets,99,Box Score,,15285,Spectrum Center,
Mon Jan 23 2017,7:30p,Los Angeles Clippers,115,Atlanta Hawks,105,Box Score,,12853,Philips Arena,
Mon Jan 23 2017,7:30p,San Antonio Spurs,112,Brooklyn Nets,86,Box Score,,16643,Barclays Center,
Mon Jan 23 2017,7:30p,Sacramento Kings,109,Detroit Pistons,104,Box Score,,14017,The Palace of Auburn Hills,
Mon Jan 23 2017,7:30p,Golden State Warriors,102,Miami Heat,105,Box Score,,19600,AmericanAirlines Arena,
Mon Jan 23 2017,8:00p,New York Knicks,109,Indiana Pacers,103,Box Score,,16015,Bankers Life Fieldhouse,
Mon Jan 23 2017,8:00p,Houston Rockets,114,Milwaukee Bucks,127,Box Score,,14016,BMO Harris Bradley Center,
Mon Jan 23 2017,8:00p,Cleveland Cavaliers,122,New Orleans Pelicans,124,Box Score,,17758,Smoothie King Center,
Mon Jan 23 2017,9:00p,Oklahoma City Thunder,97,Utah Jazz,95,Box Score,,19911,Vivint Smart Home Arena,
Tue Jan 24 2017,7:00p,Chicago Bulls,100,Orlando Magic,92,Box Score,,18846,Amway Center,
Tue Jan 24 2017,7:00p,Los Angeles Clippers,110,Philadelphia 76ers,121,Box Score,,17591,Wells Fargo Center,
Tue Jan 24 2017,7:00p,San Antonio Spurs,108,Toronto Raptors,106,Box Score,,19800,Air Canada Centre,
Tue Jan 24 2017,7:00p,Boston Celtics,108,Washington Wizards,123,Box Score,,16387,Verizon Center,
Tue Jan 24 2017,9:00p,Utah Jazz,93,Denver Nuggets,103,Box Score,,10867,Pepsi Center,
Tue Jan 24 2017,9:00p,Minnesota Timberwolves,112,Phoenix Suns,111,Box Score,,17241,Talking Stick Resort Arena,
Wed Jan 25 2017,7:00p,Sacramento Kings,116,Cleveland Cavaliers,112,Box Score,OT,20562,Quicken Loans Arena,
Wed Jan 25 2017,7:30p,Houston Rockets,109,Boston Celtics,120,Box Score,,18624,TD Garden,
Wed Jan 25 2017,7:30p,Miami Heat,109,Brooklyn Nets,106,Box Score,,14929,Barclays Center,
Wed Jan 25 2017,8:00p,Atlanta Hawks,119,Chicago Bulls,114,Box Score,,21445,United Center,
Wed Jan 25 2017,8:00p,Golden State Warriors,113,Charlotte Hornets,103,Box Score,,19639,Spectrum Center,
Wed Jan 25 2017,8:00p,Toronto Raptors,99,Memphis Grizzlies,101,Box Score,,15904,FedEx Forum,
Wed Jan 25 2017,8:00p,Philadelphia 76ers,114,Milwaukee Bucks,109,Box Score,,13663,BMO Harris Bradley Center,
Wed Jan 25 2017,8:00p,Oklahoma City Thunder,114,New Orleans Pelicans,105,Box Score,,15277,Smoothie King Center,
Wed Jan 25 2017,8:30p,New York Knicks,95,Dallas Mavericks,103,Box Score,,19750,American Airlines Center,
Wed Jan 25 2017,10:30p,Los Angeles Lakers,98,Portland Trail Blazers,105,Box Score,,19393,Moda Center,
Thu Jan 26 2017,8:00p,Indiana Pacers,109,Minnesota Timberwolves,103,Box Score,,14862,Target Center,
Thu Jan 26 2017,8:00p,Dallas Mavericks,98,Oklahoma City Thunder,109,Box Score,,18203,Chesapeake Energy Arena,
Thu Jan 26 2017,9:00p,Phoenix Suns,120,Denver Nuggets,127,Box Score,,12231,Pepsi Center,
Thu Jan 26 2017,10:30p,Los Angeles Lakers,88,Utah Jazz,96,Box Score,,19911,Vivint Smart Home Arena,
Fri Jan 27 2017,7:00p,Sacramento Kings,111,Indiana Pacers,115,Box Score,OT,17522,Bankers Life Fieldhouse,
Fri Jan 27 2017,7:30p,Orlando Magic,98,Boston Celtics,128,Box Score,,18624,TD Garden,
Fri Jan 27 2017,7:30p,Brooklyn Nets,116,Cleveland Cavaliers,124,Box Score,,20562,Quicken Loans Arena,
Fri Jan 27 2017,7:30p,Charlotte Hornets,107,New York Knicks,110,Box Score,,19812,Madison Square Garden (IV),
Fri Jan 27 2017,7:30p,Milwaukee Bucks,86,Toronto Raptors,102,Box Score,,19800,Air Canada Centre,
Fri Jan 27 2017,8:00p,Washington Wizards,112,Atlanta Hawks,86,Box Score,,16968,Philips Arena,
Fri Jan 27 2017,8:00p,Miami Heat,100,Chicago Bulls,88,Box Score,,22082,United Center,
Fri Jan 27 2017,8:00p,San Antonio Spurs,103,New Orleans Pelicans,119,Box Score,,17757,Smoothie King Center,
Fri Jan 27 2017,8:00p,Houston Rockets,123,Philadelphia 76ers,118,Box Score,,20588,Wells Fargo Center,
Fri Jan 27 2017,10:00p,Memphis Grizzlies,109,Portland Trail Blazers,112,Box Score,,19558,Moda Center,
Sat Jan 28 2017,7:00p,Sacramento Kings,109,Charlotte Hornets,106,Box Score,,18597,Spectrum Center,
