Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
Thu Dec 21 2017,10:30p,San Antonio Spurs,89,Utah Jazz,100,Box Score,,18306,Vivint Smart Home Arena,
Fri Dec 22 2017,7:00p,New York Knicks,101,Detroit Pistons,104,Box Score,,16922,Little Caesars Arena,
Fri Dec 22 2017,7:00p,New Orleans Pelicans,111,Orlando Magic,97,Box Score,,18846,Amway Center,
Fri Dec 22 2017,7:30p,Washington Wizards,84,Brooklyn Nets,119,Box Score,,15589,Barclays Center,
Fri Dec 22 2017,8:00p,Los Angeles Clippers,128,Houston Rockets,118,Box Score,,18055,Toyota Center,
Fri Dec 22 2017,8:00p,Dallas Mavericks,101,Miami Heat,113,Box Score,,19600,AmericanAirlines Arena,
Fri Dec 22 2017,8:00p,Charlotte Hornets,104,Milwaukee Bucks,109,Box Score,,17018,BMO Harris Bradley Center,
Fri Dec 22 2017,8:00p,Atlanta Hawks,117,Oklahoma City Thunder,120,Box Score,,18203,Chesapeake Energy Arena,
Fri Dec 22 2017,10:00p,Denver Nuggets,102,Portland Trail Blazers,85,Box Score,,19473,Moda Center,
Fri Dec 22 2017,10:30p,Los Angeles Lakers,106,Golden State Warriors,113,Box Score,,19596,Oracle Arena,
Sat Dec 23 2017,5:00p,Philadelphia 76ers,86,Toronto Raptors,102,Box Score,,19800,Air Canada Centre,
Sat Dec 23 2017,7:00p,Milwaukee Bucks,106,Charlotte Hornets,111,Box Score,,18363,Spectrum Center,
Sat Dec 23 2017,7:00p,Brooklyn Nets,119,Indiana Pacers,123,Box Score,OT,17107,Bankers Life Fieldhouse,
Sat Dec 23 2017,7:00p,Orlando Magic,103,Washington Wizards,130,Box Score,,17218,Capital One Arena,
Sat Dec 23 2017,7:30p,Dallas Mavericks,107,Atlanta Hawks,112,Box Score,,13402,Philips Arena,
Sat Dec 23 2017,7:30p,Chicago Bulls,92,Boston Celtics,117,Box Score,,18624,TD Garden,
Sat Dec 23 2017,8:00p,Los Angeles Clippers,112,Memphis Grizzlies,115,Box Score,,16844,FedEx Forum,
Sat Dec 23 2017,8:00p,New Orleans Pelicans,109,Miami Heat,94,Box Score,,19600,AmericanAirlines Arena,
Sat Dec 23 2017,8:00p,Oklahoma City Thunder,103,Utah Jazz,89,Box Score,,18306,Vivint Smart Home Arena,
Sat Dec 23 2017,8:30p,Denver Nuggets,96,Golden State Warriors,81,Box Score,,19596,Oracle Arena,
Sat Dec 23 2017,9:00p,Minnesota Timberwolves,115,Phoenix Suns,106,Box Score,,16482,Talking Stick Resort Arena,
Sat Dec 23 2017,9:30p,Portland Trail Blazers,95,Los Angeles Lakers,92,Box Score,,18997,STAPLES Center,
Sat Dec 23 2017,10:00p,San Antonio Spurs,108,Sacramento Kings,99,Box Score,,17583,Golden 1 Center,
Mon Dec 25 2017,12:00p,Philadelphia 76ers,105,New York Knicks,98,Box Score,,19812,Madison Square Garden (IV),
Mon Dec 25 2017,3:00p,Cleveland Cavaliers,92,Golden State Warriors,99,Box Score,,19596,Oracle Arena,
Mon Dec 25 2017,5:30p,Washington Wizards,111,Boston Celtics,103,Box Score,,18624,TD Garden,
Mon Dec 25 2017,8:00p,Houston Rockets,107,Oklahoma City Thunder,112,Box Score,,18203,Chesapeake Energy Arena,
Mon Dec 25 2017,10:30p,Minnesota Timberwolves,121,Los Angeles Lakers,104,Box Score,,18997,STAPLES Center,
Tue Dec 26 2017,7:00p,Toronto Raptors,93,Dallas Mavericks,98,Box Score,,20005,American Airlines Center,
Tue Dec 26 2017,7:00p,Indiana Pacers,83,Detroit Pistons,107,Box Score,,20491,Little Caesars Arena,
Tue Dec 26 2017,7:30p,Orlando Magic,89,Miami Heat,107,Box Score,,19600,AmericanAirlines Arena,
Tue Dec 26 2017,8:00p,Chicago Bulls,115,Milwaukee Bucks,106,Box Score,,18717,BMO Harris Bradley Center,
Tue Dec 26 2017,8:30p,Brooklyn Nets,97,San Antonio Spurs,109,Box Score,,18492,AT&T Center,
Tue Dec 26 2017,9:00p,Utah Jazz,83,Denver Nuggets,107,Box Score,,17104,Pepsi Center,
Tue Dec 26 2017,9:00p,Memphis Grizzlies,97,Phoenix Suns,99,Box Score,,17105,Talking Stick Resort Arena,
Tue Dec 26 2017,10:30p,Sacramento Kings,95,Los Angeles Clippers,122,Box Score,,16393,STAPLES Center,
Wed Dec 27 2017,7:00p,Boston Celtics,102,Charlotte Hornets,91,Box Score,,19611,Spectrum Center,
Wed Dec 27 2017,7:00p,Dallas Mavericks,98,Indiana Pacers,94,Box Score,,17923,Bankers Life Fieldhouse,
Wed Dec 27 2017,7:30p,Washington Wizards,99,Atlanta Hawks,113,Box Score,,15763,Philips Arena,
Wed Dec 27 2017,8:00p,New York Knicks,87,Chicago Bulls,92,Box Score,,21883,United Center,
Wed Dec 27 2017,8:00p,Denver Nuggets,125,Minnesota Timberwolves,128,Box Score,OT,18978,Target Center,
Wed Dec 27 2017,8:00p,Brooklyn Nets,113,New Orleans Pelicans,128,Box Score,,16707,Smoothie King Center,
Wed Dec 27 2017,8:00p,Toronto Raptors,107,Oklahoma City Thunder,124,Box Score,,18203,Chesapeake Energy Arena,
Wed Dec 27 2017,10:00p,Cleveland Cavaliers,95,Sacramento Kings,109,Box Score,,17583,Golden 1 Center,
Wed Dec 27 2017,10:30p,Utah Jazz,101,Golden State Warriors,126,Box Score,,19596,Oracle Arena,
Wed Dec 27 2017,10:30p,Memphis Grizzlies,109,Los Angeles Lakers,99,Box Score,,18997,STAPLES Center,
Thu Dec 28 2017,7:00p,Detroit Pistons,89,Orlando Magic,102,Box Score,,18846,Amway Center,
Thu Dec 28 2017,8:00p,Houston Rockets,98,Boston Celtics,99,Box Score,,18624,TD Garden,
Thu Dec 28 2017,8:00p,Minnesota Timberwolves,96,Milwaukee Bucks,102,Box Score,,18717,BMO Harris Bradley Center,
Thu Dec 28 2017,8:30p,New York Knicks,107,San Antonio Spurs,119,Box Score,,18935,AT&T Center,
Thu Dec 28 2017,10:30p,Philadelphia 76ers,110,Portland Trail Blazers,114,Box Score,,20104,Moda Center,
Fri Dec 29 2017,7:00p,Houston Rockets,103,Washington Wizards,121,Box Score,,20356,Capital One Arena,
Fri Dec 29 2017,7:30p,Atlanta Hawks,98,Toronto Raptors,111,Box Score,,19800,Air Canada Centre,
Fri Dec 29 2017,8:00p,Indiana Pacers,107,Chicago Bulls,119,Box Score,,21178,United Center,
Fri Dec 29 2017,8:00p,Brooklyn Nets,111,Miami Heat,87,Box Score,,19600,AmericanAirlines Arena,
Fri Dec 29 2017,8:00p,Dallas Mavericks,128,New Orleans Pelicans,120,Box Score,,16878,Smoothie King Center,
Fri Dec 29 2017,8:00p,Milwaukee Bucks,97,Oklahoma City Thunder,95,Box Score,,18203,Chesapeake Energy Arena,
Fri Dec 29 2017,10:00p,Phoenix Suns,111,Sacramento Kings,101,Box Score,,17583,Golden 1 Center,
Fri Dec 29 2017,10:30p,Charlotte Hornets,111,Golden State Warriors,100,Box Score,,19596,Oracle Arena,
Fri Dec 29 2017,10:30p,Los Angeles Clippers,121,Los Angeles Lakers,106,Box Score,,18997,STAPLES Center,
Sat Dec 30 2017,7:00p,San Antonio Spurs,79,Detroit Pistons,93,Box Score,,19671,Little Caesars Arena,
Sat Dec 30 2017,7:00p,New York Knicks,105,New Orleans Pelicans,103,Box Score,,16947,Smoothie King Center,
Sat Dec 30 2017,7:00p,Miami Heat,117,Orlando Magic,111,Box Score,,18846,Amway Center,
Sat Dec 30 2017,7:30p,Portland Trail Blazers,89,Atlanta Hawks,104,Box Score,,15877,Philips Arena,
Sat Dec 30 2017,8:00p,Cleveland Cavaliers,101,Utah Jazz,104,Box Score,,18306,Vivint Smart Home Arena,
Sat Dec 30 2017,8:30p,Memphis Grizzlies,128,Golden State Warriors,141,Box Score,,19596,Oracle Arena,
Sat Dec 30 2017,9:00p,Philadelphia 76ers,107,Denver Nuggets,102,Box Score,,19599,Pepsi Center,
Sun Dec 31 2017,3:30p,Chicago Bulls,110,Washington Wizards,114,Box Score,,20356,Capital One Arena,
Sun Dec 31 2017,5:00p,Minnesota Timberwolves,107,Indiana Pacers,90,Box Score,,17923,Bankers Life Fieldhouse,
Sun Dec 31 2017,5:30p,Brooklyn Nets,105,Boston Celtics,108,Box Score,,18624,TD Garden,
Sun Dec 31 2017,7:00p,Los Angeles Lakers,142,Houston Rockets,148,Box Score,2OT,18179,Toyota Center,
Sun Dec 31 2017,7:00p,Charlotte Hornets,98,Los Angeles Clippers,106,Box Score,,17348,STAPLES Center,
Sun Dec 31 2017,7:00p,Dallas Mavericks,116,Oklahoma City Thunder,113,Box Score,,18203,Chesapeake Energy Arena,
Sun Dec 31 2017,7:00p,Memphis Grizzlies,114,Sacramento Kings,96,Box Score,,17583,Golden 1 Center,
Sun Dec 31 2017,8:00p,Philadelphia 76ers,123,Phoenix Suns,110,Box Score,,16983,Talking Stick Resort Arena,
Mon Jan 1 2018,7:30p,Orlando Magic,95,Brooklyn Nets,98,Box Score,,16164,Barclays Center,
Mon Jan 1 2018,7:30p,Milwaukee Bucks,127,Toronto Raptors,131,Box Score,OT,19800,Air Canada Centre,
Mon Jan 1 2018,8:00p,Portland Trail Blazers,124,Chicago Bulls,120,Box Score,OT,20860,United Center,
Mon Jan 1 2018,8:00p,Los Angeles Lakers,96,Minnesota Timberwolves,114,Box Score,,18978,Target Center,
Tue Jan 2 2018,7:00p,Portland Trail Blazers,110,Cleveland Cavaliers,127,Box Score,,20562,Quicken Loans Arena,
Tue Jan 2 2018,7:30p,San Antonio Spurs,100,New York Knicks,91,Box Score,,19812,Madison Square Garden (IV),
Tue Jan 2 2018,9:00p,Atlanta Hawks,103,Phoenix Suns,104,Box Score,,15921,Talking Stick Resort Arena,
Tue Jan 2 2018,10:00p,Charlotte Hornets,131,Sacramento Kings,111,Box Score,,17583,Golden 1 Center,
Tue Jan 2 2018,10:30p,Memphis Grizzlies,105,Los Angeles Clippers,113,Box Score,,15711,STAPLES Center,
Wed Jan 3 2018,7:00p,Houston Rockets,116,Orlando Magic,98,Box Score,,18588,Amway Center,
Wed Jan 3 2018,7:00p,San Antonio Spurs,106,Philadelphia 76ers,112,Box Score,,20642,Wells Fargo Center,
Wed Jan 3 2018,7:00p,New York Knicks,103,Washington Wizards,121,Box Score,,17206,Capital One Arena,
Wed Jan 3 2018,7:30p,Minnesota Timberwolves,97,Brooklyn Nets,98,Box Score,,16215,Barclays Center,
Wed Jan 3 2018,7:30p,Detroit Pistons,104,Miami Heat,111,Box Score,,19600,AmericanAirlines Arena,
Wed Jan 3 2018,8:00p,Cleveland Cavaliers,88,Boston Celtics,102,Box Score,,18624,TD Garden,
Wed Jan 3 2018,8:00p,Toronto Raptors,124,Chicago Bulls,115,Box Score,,20056,United Center,
Wed Jan 3 2018,8:00p,Indiana Pacers,101,Milwaukee Bucks,122,Box Score,,15613,BMO Harris Bradley Center,
Wed Jan 3 2018,8:30p,Golden State Warriors,125,Dallas Mavericks,122,Box Score,,20212,American Airlines Center,
Wed Jan 3 2018,9:00p,Phoenix Suns,111,Denver Nuggets,134,Box Score,,14079,Pepsi Center,
Wed Jan 3 2018,9:00p,New Orleans Pelicans,108,Utah Jazz,98,Box Score,,18306,Vivint Smart Home Arena,
Wed Jan 3 2018,10:30p,Oklahoma City Thunder,133,Los Angeles Lakers,96,Box Score,,18997,STAPLES Center,
Thu Jan 4 2018,8:00p,Golden State Warriors,124,Houston Rockets,114,Box Score,,18055,Toyota Center,
Thu Jan 4 2018,10:30p,Oklahoma City Thunder,127,Los Angeles Clippers,117,Box Score,,19068,STAPLES Center,
Fri Jan 5 2018,7:00p,Minnesota Timberwolves,84,Boston Celtics,91,Box Score,,18624,TD Garden,
Fri Jan 5 2018,7:00p,Detroit Pistons,78,Philadelphia 76ers,114,Box Score,,20592,Wells Fargo Center,
Fri Jan 5 2018,8:00p,New York Knicks,103,Miami Heat,107,Box Score,OT,19600,AmericanAirlines Arena,
Fri Jan 5 2018,8:00p,Toronto Raptors,129,Milwaukee Bucks,110,Box Score,,18717,BMO Harris Bradley Center,
Fri Jan 5 2018,8:30p,Chicago Bulls,127,Dallas Mavericks,124,Box Score,,20073,American Airlines Center,
Fri Jan 5 2018,8:30p,Phoenix Suns,89,San Antonio Spurs,103,Box Score,,18501,AT&T Center,
Fri Jan 5 2018,9:00p,Utah Jazz,91,Denver Nuggets,99,Box Score,,15557,Pepsi Center,
Fri Jan 5 2018,9:30p,Washington Wizards,102,Memphis Grizzlies,100,Box Score,,16988,FedEx Forum,
Fri Jan 5 2018,10:00p,Atlanta Hawks,89,Portland Trail Blazers,110,Box Score,,19393,Moda Center,
Fri Jan 5 2018,10:30p,Charlotte Hornets,108,Los Angeles Lakers,94,Box Score,,18997,STAPLES Center,
Sat Jan 6 2018,3:30p,Golden State Warriors,121,Los Angeles Clippers,105,Box Score,,19068,STAPLES Center,
Sat Jan 6 2018,6:00p,Boston Celtics,87,Brooklyn Nets,85,Box Score,,17732,Barclays Center,
Sat Jan 6 2018,7:00p,Houston Rockets,101,Detroit Pistons,108,Box Score,,18046,Little Caesars Arena,
Sat Jan 6 2018,7:00p,Chicago Bulls,86,Indiana Pacers,125,Box Score,,17923,Bankers Life Fieldhouse,
Sat Jan 6 2018,7:00p,Cleveland Cavaliers,131,Orlando Magic,127,Box Score,,18997,Amway Center,
Sat Jan 6 2018,8:00p,Milwaukee Bucks,110,Washington Wizards,103,Box Score,,18762,Capital One Arena,
Sat Jan 6 2018,9:00p,New Orleans Pelicans,98,Minnesota Timberwolves,116,Box Score,,18978,Target Center,
Sat Jan 6 2018,10:00p,Denver Nuggets,98,Sacramento Kings,106,Box Score,,17583,Golden 1 Center,
Sun Jan 7 2018,3:30p,Utah Jazz,102,Miami Heat,103,Box Score,,19600,AmericanAirlines Arena,
Sun Jan 7 2018,7:00p,New York Knicks,100,Dallas Mavericks,96,Box Score,,20171,American Airlines Center,
Sun Jan 7 2018,8:00p,Oklahoma City Thunder,100,Phoenix Suns,114,Box Score,,18055,Talking Stick Resort Arena,
Sun Jan 7 2018,9:00p,San Antonio Spurs,110,Portland Trail Blazers,111,Box Score,,19393,Moda Center,
Sun Jan 7 2018,9:30p,Atlanta Hawks,113,Los Angeles Lakers,132,Box Score,,18997,STAPLES Center,
Mon Jan 8 2018,7:00p,Milwaukee Bucks,96,Indiana Pacers,109,Box Score,,14670,Bankers Life Fieldhouse,
Mon Jan 8 2018,7:30p,Toronto Raptors,114,Brooklyn Nets,113,Box Score,OT,13681,Barclays Center,
Mon Jan 8 2018,8:00p,Houston Rockets,116,Chicago Bulls,107,Box Score,,17462,United Center,
Mon Jan 8 2018,8:00p,Cleveland Cavaliers,99,Minnesota Timberwolves,127,Box Score,,18978,Target Center,
Mon Jan 8 2018,8:00p,Detroit Pistons,109,New Orleans Pelicans,112,Box Score,,12874,Smoothie King Center,
Mon Jan 8 2018,10:00p,San Antonio Spurs,107,Sacramento Kings,100,Box Score,,17583,Golden 1 Center,
Mon Jan 8 2018,10:30p,Denver Nuggets,114,Golden State Warriors,124,Box Score,,19596,Oracle Arena,
Mon Jan 8 2018,10:30p,Atlanta Hawks,107,Los Angeles Clippers,108,Box Score,,14624,STAPLES Center,
Tue Jan 9 2018,7:30p,Miami Heat,90,Toronto Raptors,89,Box Score,,19800,Air Canada Centre,
Tue Jan 9 2018,8:00p,Portland Trail Blazers,117,Oklahoma City Thunder,106,Box Score,,18203,Chesapeake Energy Arena,
Tue Jan 9 2018,8:30p,Orlando Magic,99,Dallas Mavericks,114,Box Score,,19306,American Airlines Center,
Tue Jan 9 2018,10:30p,Sacramento Kings,86,Los Angeles Lakers,99,Box Score,,18997,STAPLES Center,
Wed Jan 10 2018,7:00p,Dallas Mavericks,115,Charlotte Hornets,111,Box Score,,14462,Spectrum Center,
Wed Jan 10 2018,7:00p,Miami Heat,114,Indiana Pacers,106,Box Score,,14540,Bankers Life Fieldhouse,
Wed Jan 10 2018,7:00p,Utah Jazz,107,Washington Wizards,104,Box Score,,15640,Capital One Arena,
Wed Jan 10 2018,7:30p,Detroit Pistons,114,Brooklyn Nets,80,Box Score,,13457,Barclays Center,
Wed Jan 10 2018,7:30p,Chicago Bulls,122,New York Knicks,119,Box Score,2OT,19812,Madison Square Garden (IV),
Wed Jan 10 2018,8:00p,Portland Trail Blazers,112,Houston Rockets,121,Box Score,,18055,Toyota Center,
Wed Jan 10 2018,8:00p,New Orleans Pelicans,102,Memphis Grizzlies,105,Box Score,,14312,FedEx Forum,
Wed Jan 10 2018,8:00p,Orlando Magic,103,Milwaukee Bucks,110,Box Score,,14543,BMO Harris Bradley Center,
Wed Jan 10 2018,8:00p,Oklahoma City Thunder,88,Minnesota Timberwolves,104,Box Score,,18978,Target Center,
Wed Jan 10 2018,9:00p,Atlanta Hawks,110,Denver Nuggets,97,Box Score,,14182,Pepsi Center,
Wed Jan 10 2018,10:30p,Los Angeles Clippers,125,Golden State Warriors,106,Box Score,,19596,Oracle Arena,
Thu Jan 11 2018,3:00p,Boston Celtics,114,Philadelphia 76ers,103,Box Score,,19078,The O2 Arena,at London England
Thu Jan 11 2018,8:00p,Cleveland Cavaliers,99,Toronto Raptors,133,Box Score,,19923,Air Canada Centre,
Thu Jan 11 2018,10:00p,Los Angeles Clippers,121,Sacramento Kings,115,Box Score,,17583,Golden 1 Center,
Thu Jan 11 2018,10:30p,San Antonio Spurs,81,Los Angeles Lakers,93,Box Score,,18997,STAPLES Center,
Fri Jan 12 2018,7:00p,Utah Jazz,88,Charlotte Hornets,99,Box Score,,14848,Spectrum Center,
Fri Jan 12 2018,7:00p,Cleveland Cavaliers,95,Indiana Pacers,97,Box Score,,17923,Bankers Life Fieldhouse,
Fri Jan 12 2018,7:00p,Orlando Magic,119,Washington Wizards,125,Box Score,,18171,Capital One Arena,
Fri Jan 12 2018,7:30p,Brooklyn Nets,110,Atlanta Hawks,105,Box Score,,13093,Philips Arena,
Fri Jan 12 2018,8:00p,Golden State Warriors,108,Milwaukee Bucks,94,Box Score,,18717,BMO Harris Bradley Center,
Fri Jan 12 2018,8:00p,New York Knicks,108,Minnesota Timberwolves,118,Box Score,,18978,Target Center,
Fri Jan 12 2018,8:00p,Portland Trail Blazers,113,New Orleans Pelicans,119,Box Score,,17003,Smoothie King Center,
Fri Jan 12 2018,9:00p,Memphis Grizzlies,78,Denver Nuggets,87,Box Score,,15607,Pepsi Center,
Fri Jan 12 2018,10:30p,Houston Rockets,112,Phoenix Suns,95,Box Score,,18055,Talking Stick Resort Arena,
Sat Jan 13 2018,2:00p,Los Angeles Lakers,107,Dallas Mavericks,101,Box Score,OT,20209,American Airlines Center,
Sat Jan 13 2018,3:30p,Sacramento Kings,105,Los Angeles Clippers,126,Box Score,,16656,STAPLES Center,
Sat Jan 13 2018,5:00p,Oklahoma City Thunder,101,Charlotte Hornets,91,Box Score,,19624,Spectrum Center,
Sat Jan 13 2018,7:00p,Brooklyn Nets,113,Washington Wizards,119,Box Score,OT,18354,Capital One Arena,
Sat Jan 13 2018,7:30p,Golden State Warriors,127,Toronto Raptors,125,Box Score,,20078,Air Canada Centre,
Sat Jan 13 2018,8:00p,Detroit Pistons,105,Chicago Bulls,107,Box Score,,21613,United Center,
Sat Jan 13 2018,8:30p,Denver Nuggets,80,San Antonio Spurs,112,Box Score,,18418,AT&T Center,
Sun Jan 14 2018,1:00p,Milwaukee Bucks,79,Miami Heat,97,Box Score,,19600,AmericanAirlines Arena,
Sun Jan 14 2018,3:30p,New Orleans Pelicans,123,New York Knicks,118,Box Score,OT,19812,Madison Square Garden (IV),
Sun Jan 14 2018,8:00p,Indiana Pacers,120,Phoenix Suns,97,Box Score,,17091,Talking Stick Resort Arena,
Sun Jan 14 2018,9:00p,Portland Trail Blazers,103,Minnesota Timberwolves,120,Box Score,,14739,Target Center,
Mon Jan 15 2018,12:30p,Charlotte Hornets,118,Detroit Pistons,107,Box Score,,17200,Little Caesars Arena,
Mon Jan 15 2018,1:00p,Toronto Raptors,111,Philadelphia 76ers,117,Box Score,,20637,Wells Fargo Center,
Mon Jan 15 2018,2:00p,Milwaukee Bucks,104,Washington Wizards,95,Box Score,,19607,Capital One Arena,
Mon Jan 15 2018,3:00p,San Antonio Spurs,99,Atlanta Hawks,102,Box Score,,15806,Philips Arena,
Mon Jan 15 2018,3:00p,New York Knicks,119,Brooklyn Nets,104,Box Score,,17732,Barclays Center,
Mon Jan 15 2018,3:30p,Miami Heat,111,Chicago Bulls,119,Box Score,,20546,United Center,
Mon Jan 15 2018,5:30p,Los Angeles Lakers,114,Memphis Grizzlies,123,Box Score,,17794,FedEx Forum,
Mon Jan 15 2018,8:00p,Golden State Warriors,118,Cleveland Cavaliers,108,Box Score,,20562,Quicken Loans Arena,
Mon Jan 15 2018,8:00p,Sacramento Kings,88,Oklahoma City Thunder,95,Box Score,,18203,Chesapeake Energy Arena,
Mon Jan 15 2018,9:00p,Indiana Pacers,109,Utah Jazz,94,Box Score,,18306,Vivint Smart Home Arena,
Mon Jan 15 2018,10:30p,Houston Rockets,102,Los Angeles Clippers,113,Box Score,,17622,STAPLES Center,
Tue Jan 16 2018,7:00p,Minnesota Timberwolves,102,Orlando Magic,108,Box Score,,18589,Amway Center,
Tue Jan 16 2018,7:30p,New Orleans Pelicans,116,Boston Celtics,113,Box Score,OT,18624,TD Garden,
Tue Jan 16 2018,9:00p,Dallas Mavericks,102,Denver Nuggets,105,Box Score,,14097,Pepsi Center,
Tue Jan 16 2018,10:00p,Phoenix Suns,111,Portland Trail Blazers,118,Box Score,,18604,Moda Center,
Wed Jan 17 2018,7:00p,Washington Wizards,109,Charlotte Hornets,133,Box Score,,11528,Spectrum Center,
Wed Jan 17 2018,7:30p,New Orleans Pelicans,93,Atlanta Hawks,94,Box Score,,10894,Philips Arena,
Wed Jan 17 2018,7:30p,San Antonio Spurs,100,Brooklyn Nets,95,Box Score,,15425,Barclays Center,
Wed Jan 17 2018,7:30p,Detroit Pistons,91,Toronto Raptors,96,Box Score,,19800,Air Canada Centre,
Wed Jan 17 2018,8:00p,Golden State Warriors,119,Chicago Bulls,112,Box Score,,21372,United Center,
Wed Jan 17 2018,8:00p,New York Knicks,99,Memphis Grizzlies,105,Box Score,,12885,FedEx Forum,
Wed Jan 17 2018,8:00p,Miami Heat,106,Milwaukee Bucks,101,Box Score,,16695,BMO Harris Bradley Center,
Wed Jan 17 2018,8:00p,Los Angeles Lakers,90,Oklahoma City Thunder,114,Box Score,,18203,Chesapeake Energy Arena,
Wed Jan 17 2018,10:00p,Utah Jazz,120,Sacramento Kings,105,Box Score,,17583,Golden 1 Center,
Wed Jan 17 2018,10:30p,Denver Nuggets,104,Los Angeles Clippers,109,Box Score,,15043,STAPLES Center,
Thu Jan 18 2018,7:00p,Philadelphia 76ers,89,Boston Celtics,80,Box Score,,18624,TD Garden,
Thu Jan 18 2018,7:00p,Orlando Magic,103,Cleveland Cavaliers,104,Box Score,,20562,Quicken Loans Arena,
Thu Jan 18 2018,9:30p,Minnesota Timberwolves,98,Houston Rockets,116,Box Score,,18055,Toyota Center,
Thu Jan 18 2018,10:00p,Indiana Pacers,86,Portland Trail Blazers,100,Box Score,,19071,Moda Center,
Fri Jan 19 2018,7:00p,San Antonio Spurs,83,Toronto Raptors,86,Box Score,,19800,Air Canada Centre,
Fri Jan 19 2018,7:30p,Miami Heat,95,Brooklyn Nets,101,Box Score,,17732,Barclays Center,
Fri Jan 19 2018,8:00p,Washington Wizards,122,Detroit Pistons,112,Box Score,,14744,Little Caesars Arena,
Fri Jan 19 2018,8:00p,Sacramento Kings,88,Memphis Grizzlies,106,Box Score,,16831,FedEx Forum,
Fri Jan 19 2018,9:00p,Phoenix Suns,108,Denver Nuggets,100,Box Score,,15732,Pepsi Center,
Fri Jan 19 2018,10:30p,Indiana Pacers,86,Los Angeles Lakers,99,Box Score,,18997,STAPLES Center,
Fri Jan 19 2018,10:30p,New York Knicks,117,Utah Jazz,115,Box Score,,18306,Vivint Smart Home Arena,
Sat Jan 20 2018,3:30p,Oklahoma City Thunder,148,Cleveland Cavaliers,124,Box Score,,20562,Quicken Loans Arena,
Sat Jan 20 2018,5:00p,Chicago Bulls,113,Atlanta Hawks,97,Box Score,,15597,Philips Arena,
Sat Jan 20 2018,7:00p,Miami Heat,106,Charlotte Hornets,105,Box Score,,18687,Spectrum Center,
Sat Jan 20 2018,7:00p,Memphis Grizzlies,104,New Orleans Pelicans,111,Box Score,,18212,Smoothie King Center,
Sat Jan 20 2018,7:30p,Milwaukee Bucks,94,Philadelphia 76ers,116,Box Score,,20826,Wells Fargo Center,
Sat Jan 20 2018,8:30p,Golden State Warriors,108,Houston Rockets,116,Box Score,,18055,Toyota Center,
Sat Jan 20 2018,9:00p,Toronto Raptors,109,Minnesota Timberwolves,115,Box Score,,17828,Target Center,
Sat Jan 20 2018,9:00p,Los Angeles Clippers,113,Utah Jazz,125,Box Score,,18306,Vivint Smart Home Arena,
Sat Jan 20 2018,10:00p,Dallas Mavericks,108,Portland Trail Blazers,117,Box Score,,19464,Moda Center,
Sun Jan 21 2018,1:00p,Orlando Magic,103,Boston Celtics,95,Box Score,,18624,TD Garden,
Sun Jan 21 2018,3:30p,New York Knicks,107,Los Angeles Lakers,127,Box Score,,18997,STAPLES Center,
Sun Jan 21 2018,4:00p,Brooklyn Nets,101,Detroit Pistons,100,Box Score,,17554,Little Caesars Arena,
Sun Jan 21 2018,7:00p,Indiana Pacers,94,San Antonio Spurs,86,Box Score,,18418,AT&T Center,
Mon Jan 22 2018,7:00p,Sacramento Kings,107,Charlotte Hornets,112,Box Score,,11806,Spectrum Center,
Mon Jan 22 2018,7:30p,Utah Jazz,90,Atlanta Hawks,104,Box Score,,11096,Philips Arena,
Mon Jan 22 2018,8:00p,Miami Heat,90,Houston Rockets,99,Box Score,,18055,Toyota Center,
Mon Jan 22 2018,8:00p,Philadelphia 76ers,101,Memphis Grizzlies,105,Box Score,,14288,FedEx Forum,
Mon Jan 22 2018,8:00p,Phoenix Suns,105,Milwaukee Bucks,109,Box Score,,14766,BMO Harris Bradley Center,
Mon Jan 22 2018,8:00p,Chicago Bulls,128,New Orleans Pelicans,132,Box Score,2OT,17101,Smoothie King Center,
Mon Jan 22 2018,8:30p,Washington Wizards,75,Dallas Mavericks,98,Box Score,,19328,American Airlines Center,
Mon Jan 22 2018,9:00p,Portland Trail Blazers,101,Denver Nuggets,104,Box Score,,14474,Pepsi Center,
Mon Jan 22 2018,10:30p,Minnesota Timberwolves,126,Los Angeles Clippers,118,Box Score,,16347,STAPLES Center,
Tue Jan 23 2018,7:00p,Sacramento Kings,105,Orlando Magic,99,Box Score,,18846,Amway Center,
Tue Jan 23 2018,8:00p,Brooklyn Nets,108,Oklahoma City Thunder,109,Box Score,,18203,Chesapeake Energy Arena,
Tue Jan 23 2018,8:00p,Cleveland Cavaliers,102,San Antonio Spurs,114,Box Score,,18418,AT&T Center,
Tue Jan 23 2018,10:30p,New York Knicks,112,Golden State Warriors,123,Box Score,,19596,Oracle Arena,
Tue Jan 23 2018,10:30p,Boston Celtics,107,Los Angeles Lakers,108,Box Score,,18997,STAPLES Center,
Wed Jan 24 2018,7:00p,New Orleans Pelicans,101,Charlotte Hornets,96,Box Score,,14588,Spectrum Center,
Wed Jan 24 2018,7:00p,Utah Jazz,98,Detroit Pistons,95,Box Score,OT,15682,Little Caesars Arena,
Wed Jan 24 2018,7:00p,Phoenix Suns,101,Indiana Pacers,116,Box Score,,14060,Bankers Life Fieldhouse,
Wed Jan 24 2018,7:00p,Chicago Bulls,101,Philadelphia 76ers,115,Box Score,,20547,Wells Fargo Center,
