Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Arena,Notes
Tue Dec 30 2014,8:30p,Washington Wizards,87,Dallas Mavericks,114,Box Score,,20397,American Airlines Center,
Tue Dec 30 2014,9:00p,Los Angeles Lakers,111,Denver Nuggets,103,Box Score,,17248,Pepsi Center,
Tue Dec 30 2014,9:00p,Minnesota Timberwolves,94,Utah Jazz,100,Box Score,,18947,EnergySolutions Arena,
Tue Dec 30 2014,10:00p,Toronto Raptors,97,Portland Trail Blazers,102,Box Score,OT,20053,Moda Center,
Tue Dec 30 2014,10:30p,Philadelphia 76ers,86,Golden State Warriors,126,Box Score,,19596,Oracle Arena,
Wed Dec 31 2014,1:00p,Sacramento Kings,84,Boston Celtics,106,Box Score,,18624,TD Garden,
Wed Dec 31 2014,3:00p,Miami Heat,95,Indiana Pacers,106,Box Score,,18165,Bankers Life Fieldhouse,
Wed Dec 31 2014,6:00p,New York Knicks,78,Los Angeles Clippers,99,Box Score,,19198,STAPLES Center,
Wed Dec 31 2014,7:00p,Milwaukee Bucks,96,Cleveland Cavaliers,80,Box Score,,20562,Quicken Loans Arena,
Wed Dec 31 2014,7:00p,Charlotte Hornets,83,Houston Rockets,102,Box Score,,18276,Toyota Center,
Wed Dec 31 2014,7:00p,New Orleans Pelicans,93,San Antonio Spurs,95,Box Score,OT,18581,AT&T Center,
Wed Dec 31 2014,8:00p,Phoenix Suns,134,Oklahoma City Thunder,137,Box Score,OT,18203,Chesapeake Energy Arena,
Thu Jan 1 2015,8:00p,Denver Nuggets,101,Chicago Bulls,106,Box Score,,21794,United Center,
Thu Jan 1 2015,8:00p,Sacramento Kings,110,Minnesota Timberwolves,107,Box Score,,13337,Target Center,
Fri Jan 2 2015,7:00p,Cleveland Cavaliers,91,Charlotte Hornets,87,Box Score,,19307,Time Warner Cable Arena,
Fri Jan 2 2015,7:00p,Brooklyn Nets,100,Orlando Magic,98,Box Score,,17008,Amway Center,
Fri Jan 2 2015,7:30p,Dallas Mavericks,119,Boston Celtics,101,Box Score,,18624,TD Garden,
Fri Jan 2 2015,7:30p,Detroit Pistons,97,New York Knicks,81,Box Score,,19812,Madison Square Garden (IV),
Fri Jan 2 2015,8:00p,Houston Rockets,83,New Orleans Pelicans,111,Box Score,,17705,Smoothie King Center,
Fri Jan 2 2015,8:00p,Washington Wizards,102,Oklahoma City Thunder,109,Box Score,,18203,Chesapeake Energy Arena,
Fri Jan 2 2015,8:30p,Indiana Pacers,94,Milwaukee Bucks,91,Box Score,,16238,BMO Harris Bradley Center,
Fri Jan 2 2015,9:00p,Philadelphia 76ers,96,Phoenix Suns,112,Box Score,,16514,US Airways Center,
Fri Jan 2 2015,9:00p,Atlanta Hawks,98,Utah Jazz,92,Box Score,,19029,EnergySolutions Arena,
Fri Jan 2 2015,10:30p,Toronto Raptors,105,Golden State Warriors,126,Box Score,,19596,Oracle Arena,
Fri Jan 2 2015,10:30p,Memphis Grizzlies,109,Los Angeles Lakers,106,Box Score,,18997,STAPLES Center,
Sat Jan 3 2015,7:00p,Charlotte Hornets,98,Orlando Magic,90,Box Score,,15274,Amway Center,
Sat Jan 3 2015,8:00p,Boston Celtics,104,Chicago Bulls,109,Box Score,OT,21820,United Center,
Sat Jan 3 2015,8:00p,Miami Heat,79,Houston Rockets,115,Box Score,,18338,Toyota Center,
Sat Jan 3 2015,8:00p,Utah Jazz,101,Minnesota Timberwolves,89,Box Score,,13702,Target Center,
Sat Jan 3 2015,8:30p,Washington Wizards,92,San Antonio Spurs,101,Box Score,,18581,AT&T Center,
Sat Jan 3 2015,9:00p,Memphis Grizzlies,85,Denver Nuggets,114,Box Score,,16350,Pepsi Center,
Sat Jan 3 2015,10:00p,Atlanta Hawks,115,Portland Trail Blazers,107,Box Score,,19829,Moda Center,
Sat Jan 3 2015,10:30p,Philadelphia 76ers,91,Los Angeles Clippers,127,Box Score,,19060,STAPLES Center,
Sun Jan 4 2015,1:00p,Dallas Mavericks,109,Cleveland Cavaliers,90,Box Score,,20562,Quicken Loans Arena,
Sun Jan 4 2015,6:00p,Sacramento Kings,95,Detroit Pistons,114,Box Score,,12254,The Palace of Auburn Hills,
Sun Jan 4 2015,6:00p,Brooklyn Nets,84,Miami Heat,88,Box Score,,20181,AmericanAirlines Arena,
Sun Jan 4 2015,7:30p,Milwaukee Bucks,95,New York Knicks,82,Box Score,,19812,Madison Square Garden (IV),
Sun Jan 4 2015,8:00p,Toronto Raptors,109,Phoenix Suns,125,Box Score,,17166,US Airways Center,
Sun Jan 4 2015,9:30p,Indiana Pacers,87,Los Angeles Lakers,88,Box Score,,18997,STAPLES Center,
Mon Jan 5 2015,7:00p,Cleveland Cavaliers,92,Philadelphia 76ers,95,Box Score,,17771,Wells Fargo Center,
Mon Jan 5 2015,7:30p,Charlotte Hornets,104,Boston Celtics,95,Box Score,,16720,TD Garden,
Mon Jan 5 2015,7:30p,Dallas Mavericks,96,Brooklyn Nets,88,Box Score,OT,17732,Barclays Center,
Mon Jan 5 2015,8:00p,Houston Rockets,105,Chicago Bulls,114,Box Score,,21510,United Center,
Mon Jan 5 2015,8:00p,New York Knicks,83,Memphis Grizzlies,105,Box Score,,16888,FedEx Forum,
Mon Jan 5 2015,8:00p,Denver Nuggets,110,Minnesota Timberwolves,101,Box Score,,10386,Target Center,
Mon Jan 5 2015,8:00p,Washington Wizards,92,New Orleans Pelicans,85,Box Score,,16182,Smoothie King Center,
Mon Jan 5 2015,9:00p,Indiana Pacers,105,Utah Jazz,101,Box Score,,17378,EnergySolutions Arena,
Mon Jan 5 2015,10:00p,Los Angeles Lakers,94,Portland Trail Blazers,98,Box Score,,19827,Moda Center,
Mon Jan 5 2015,10:30p,Oklahoma City Thunder,91,Golden State Warriors,117,Box Score,,19596,Oracle Arena,
Mon Jan 5 2015,10:30p,Atlanta Hawks,107,Los Angeles Clippers,98,Box Score,,19060,STAPLES Center,
Tue Jan 6 2015,8:00p,Phoenix Suns,102,Milwaukee Bucks,96,Box Score,,12311,BMO Harris Bradley Center,
Tue Jan 6 2015,8:30p,Detroit Pistons,105,San Antonio Spurs,104,Box Score,,18581,AT&T Center,
Wed Jan 7 2015,7:00p,New Orleans Pelicans,94,Charlotte Hornets,98,Box Score,,15171,Time Warner Cable Arena,
Wed Jan 7 2015,7:00p,Houston Rockets,105,Cleveland Cavaliers,93,Box Score,,20562,Quicken Loans Arena,
Wed Jan 7 2015,7:00p,Milwaukee Bucks,97,Philadelphia 76ers,77,Box Score,,10288,Wells Fargo Center,
Wed Jan 7 2015,7:00p,New York Knicks,91,Washington Wizards,101,Box Score,,16902,Verizon Center,
Wed Jan 7 2015,7:30p,Memphis Grizzlies,86,Atlanta Hawks,96,Box Score,,17126,Philips Arena,
Wed Jan 7 2015,7:30p,Boston Celtics,89,Brooklyn Nets,81,Box Score,,16005,Barclays Center,
Wed Jan 7 2015,8:00p,Utah Jazz,97,Chicago Bulls,77,Box Score,,21379,United Center,
Wed Jan 7 2015,8:30p,Detroit Pistons,108,Dallas Mavericks,95,Box Score,,20279,American Airlines Center,
Wed Jan 7 2015,9:00p,Orlando Magic,90,Denver Nuggets,93,Box Score,,13513,Pepsi Center,
Wed Jan 7 2015,9:30p,Phoenix Suns,113,Minnesota Timberwolves,111,Box Score,,10547,Target Center,
Wed Jan 7 2015,10:00p,Oklahoma City Thunder,83,Sacramento Kings,104,Box Score,,16037,Sleep Train Arena,
Wed Jan 7 2015,10:30p,Indiana Pacers,102,Golden State Warriors,117,Box Score,,19596,Oracle Arena,
Wed Jan 7 2015,10:30p,Los Angeles Lakers,89,Los Angeles Clippers,114,Box Score,,19487,STAPLES Center,
Thu Jan 8 2015,7:30p,Charlotte Hornets,103,Toronto Raptors,95,Box Score,,19800,Air Canada Centre,
Thu Jan 8 2015,8:00p,Houston Rockets,120,New York Knicks,96,Box Score,,19812,Madison Square Garden (IV),
Thu Jan 8 2015,10:30p,Miami Heat,83,Portland Trail Blazers,99,Box Score,,19441,Moda Center,
Fri Jan 9 2015,7:00p,Boston Celtics,103,Indiana Pacers,107,Box Score,OT,18165,Bankers Life Fieldhouse,
Fri Jan 9 2015,7:30p,Philadelphia 76ers,90,Brooklyn Nets,88,Box Score,,16172,Barclays Center,
Fri Jan 9 2015,7:30p,Atlanta Hawks,106,Detroit Pistons,103,Box Score,,18859,The Palace of Auburn Hills,
Fri Jan 9 2015,8:00p,Memphis Grizzlies,95,New Orleans Pelicans,106,Box Score,,17639,Smoothie King Center,
Fri Jan 9 2015,8:00p,Utah Jazz,94,Oklahoma City Thunder,99,Box Score,,18203,Chesapeake Energy Arena,
Fri Jan 9 2015,8:00p,Chicago Bulls,86,Washington Wizards,102,Box Score,,20356,Verizon Center,
Fri Jan 9 2015,8:30p,Minnesota Timberwolves,84,Milwaukee Bucks,98,Box Score,,15480,BMO Harris Bradley Center,
Fri Jan 9 2015,8:30p,Phoenix Suns,95,San Antonio Spurs,100,Box Score,,18581,AT&T Center,
Fri Jan 9 2015,10:00p,Denver Nuggets,118,Sacramento Kings,108,Box Score,,16029,Sleep Train Arena,
Fri Jan 9 2015,10:30p,Cleveland Cavaliers,94,Golden State Warriors,112,Box Score,,19596,Oracle Arena,
Fri Jan 9 2015,10:30p,Orlando Magic,84,Los Angeles Lakers,101,Box Score,,18997,STAPLES Center,
Sat Jan 10 2015,1:00p,Charlotte Hornets,110,New York Knicks,82,Box Score,,19812,Madison Square Garden (IV),
Sat Jan 10 2015,3:30p,Dallas Mavericks,100,Los Angeles Clippers,120,Box Score,,19060,STAPLES Center,
Sat Jan 10 2015,7:30p,Brooklyn Nets,93,Detroit Pistons,98,Box Score,,19301,The Palace of Auburn Hills,
Sat Jan 10 2015,7:30p,Indiana Pacers,92,Philadelphia 76ers,93,Box Score,,17496,Wells Fargo Center,
Sat Jan 10 2015,7:30p,Boston Celtics,96,Toronto Raptors,109,Box Score,,19800,Air Canada Centre,
Sat Jan 10 2015,8:00p,Milwaukee Bucks,87,Chicago Bulls,95,Box Score,,21781,United Center,
Sat Jan 10 2015,8:00p,Utah Jazz,82,Houston Rockets,97,Box Score,,18235,Toyota Center,
Sat Jan 10 2015,8:00p,San Antonio Spurs,108,Minnesota Timberwolves,93,Box Score,,17871,Target Center,
Sat Jan 10 2015,10:00p,Orlando Magic,92,Portland Trail Blazers,103,Box Score,,19546,Moda Center,
Sun Jan 11 2015,3:00p,Washington Wizards,89,Atlanta Hawks,120,Box Score,,18057,Philips Arena,
Sun Jan 11 2015,3:30p,Miami Heat,104,Los Angeles Clippers,90,Box Score,,19060,STAPLES Center,
Sun Jan 11 2015,6:00p,Phoenix Suns,110,Memphis Grizzlies,122,Box Score,2OT,17212,FedEx Forum,
Sun Jan 11 2015,9:00p,Cleveland Cavaliers,84,Sacramento Kings,103,Box Score,,16143,Sleep Train Arena,
Sun Jan 11 2015,9:30p,Portland Trail Blazers,106,Los Angeles Lakers,94,Box Score,,18997,STAPLES Center,
Mon Jan 12 2015,7:30p,New Orleans Pelicans,100,Boston Celtics,108,Box Score,,16905,TD Garden,
Mon Jan 12 2015,7:30p,Houston Rockets,113,Brooklyn Nets,99,Box Score,,16115,Barclays Center,
Mon Jan 12 2015,7:30p,Detroit Pistons,114,Toronto Raptors,111,Box Score,,19800,Air Canada Centre,
Mon Jan 12 2015,8:00p,Orlando Magic,121,Chicago Bulls,114,Box Score,,21302,United Center,
Tue Jan 13 2015,7:00p,Minnesota Timberwolves,110,Indiana Pacers,101,Box Score,,16781,Bankers Life Fieldhouse,
Tue Jan 13 2015,7:00p,Atlanta Hawks,105,Philadelphia 76ers,87,Box Score,,10466,Wells Fargo Center,
Tue Jan 13 2015,7:00p,San Antonio Spurs,93,Washington Wizards,101,Box Score,,18116,Verizon Center,
Tue Jan 13 2015,9:00p,Cleveland Cavaliers,100,Phoenix Suns,107,Box Score,,16819,US Airways Center,
Tue Jan 13 2015,9:00p,Golden State Warriors,116,Utah Jazz,105,Box Score,,19911,EnergySolutions Arena,
Tue Jan 13 2015,10:00p,Dallas Mavericks,108,Sacramento Kings,104,Box Score,OT,15747,Sleep Train Arena,
Tue Jan 13 2015,10:30p,Miami Heat,78,Los Angeles Lakers,75,Box Score,,18997,STAPLES Center,
Wed Jan 14 2015,7:00p,San Antonio Spurs,98,Charlotte Hornets,93,Box Score,,17309,Time Warner Cable Arena,
Wed Jan 14 2015,7:00p,Houston Rockets,113,Orlando Magic,120,Box Score,,16828,Amway Center,
Wed Jan 14 2015,7:30p,Memphis Grizzlies,103,Brooklyn Nets,92,Box Score,,16516,Barclays Center,
Wed Jan 14 2015,7:30p,New Orleans Pelicans,105,Detroit Pistons,94,Box Score,,12016,The Palace of Auburn Hills,
Wed Jan 14 2015,7:30p,Philadelphia 76ers,84,Toronto Raptors,100,Box Score,,19800,Air Canada Centre,
Wed Jan 14 2015,8:00p,Atlanta Hawks,105,Boston Celtics,91,Box Score,,16067,TD Garden,
Wed Jan 14 2015,8:00p,Washington Wizards,105,Chicago Bulls,99,Box Score,,21498,United Center,
Wed Jan 14 2015,9:00p,Dallas Mavericks,107,Denver Nuggets,114,Box Score,,14022,Pepsi Center,
Wed Jan 14 2015,10:30p,Miami Heat,89,Golden State Warriors,104,Box Score,,19596,Oracle Arena,
Wed Jan 14 2015,10:30p,Los Angeles Clippers,100,Portland Trail Blazers,94,Box Score,,19441,Moda Center,
Thu Jan 15 2015,3:00p,New York Knicks,79,Milwaukee Bucks,95,Box Score,,18689,The O2 Arena,at London England
Thu Jan 15 2015,8:00p,Oklahoma City Thunder,101,Houston Rockets,112,Box Score,,18315,Toyota Center,
Thu Jan 15 2015,10:30p,Cleveland Cavaliers,109,Los Angeles Lakers,102,Box Score,,18997,STAPLES Center,
Fri Jan 16 2015,7:00p,Detroit Pistons,98,Indiana Pacers,96,Box Score,,17558,Bankers Life Fieldhouse,
Fri Jan 16 2015,7:00p,Memphis Grizzlies,106,Orlando Magic,96,Box Score,,18141,Amway Center,
Fri Jan 16 2015,7:00p,New Orleans Pelicans,81,Philadelphia 76ers,96,Box Score,,15672,Wells Fargo Center,
Fri Jan 16 2015,7:00p,Brooklyn Nets,102,Washington Wizards,80,Box Score,,17788,Verizon Center,
Fri Jan 16 2015,7:30p,Chicago Bulls,119,Boston Celtics,103,Box Score,,18624,TD Garden,
Fri Jan 16 2015,7:30p,Atlanta Hawks,110,Toronto Raptors,89,Box Score,,19800,Air Canada Centre,
Fri Jan 16 2015,8:00p,Golden State Warriors,115,Oklahoma City Thunder,127,Box Score,,18203,Chesapeake Energy Arena,
Fri Jan 16 2015,8:30p,Denver Nuggets,89,Dallas Mavericks,97,Box Score,,20337,American Airlines Center,
Fri Jan 16 2015,8:30p,Portland Trail Blazers,96,San Antonio Spurs,110,Box Score,,18581,AT&T Center,
Fri Jan 16 2015,9:00p,Minnesota Timberwolves,99,Phoenix Suns,110,Box Score,,17441,US Airways Center,
Fri Jan 16 2015,9:00p,Los Angeles Lakers,85,Utah Jazz,94,Box Score,,19911,EnergySolutions Arena,
Fri Jan 16 2015,10:00p,Miami Heat,95,Sacramento Kings,83,Box Score,,16350,Sleep Train Arena,
Fri Jan 16 2015,10:30p,Cleveland Cavaliers,126,Los Angeles Clippers,121,Box Score,,19380,STAPLES Center,
Sat Jan 17 2015,7:00p,Indiana Pacers,71,Charlotte Hornets,80,Box Score,OT,19285,Time Warner Cable Arena,
Sat Jan 17 2015,7:30p,Philadelphia 76ers,89,Detroit Pistons,107,Box Score,,15496,The Palace of Auburn Hills,
Sat Jan 17 2015,8:00p,Washington Wizards,99,Brooklyn Nets,90,Box Score,,17732,Barclays Center,
Sat Jan 17 2015,8:00p,Atlanta Hawks,107,Chicago Bulls,99,Box Score,,22024,United Center,
Sat Jan 17 2015,8:00p,Golden State Warriors,131,Houston Rockets,106,Box Score,,18458,Toyota Center,
Sat Jan 17 2015,9:00p,Minnesota Timberwolves,113,Denver Nuggets,105,Box Score,,14821,Pepsi Center,
Sat Jan 17 2015,9:00p,Portland Trail Blazers,98,Memphis Grizzlies,102,Box Score,,18119,FedEx Forum,
Sat Jan 17 2015,10:00p,Los Angeles Clippers,117,Sacramento Kings,108,Box Score,,16601,Sleep Train Arena,
Sun Jan 18 2015,3:30p,New Orleans Pelicans,95,Toronto Raptors,93,Box Score,,19800,Air Canada Centre,
Sun Jan 18 2015,6:00p,Oklahoma City Thunder,127,Orlando Magic,99,Box Score,,16128,Amway Center,
Sun Jan 18 2015,7:00p,Utah Jazz,69,San Antonio Spurs,89,Box Score,,18581,AT&T Center,
Mon Jan 19 2015,2:00p,Minnesota Timberwolves,80,Charlotte Hornets,105,Box Score,,17989,Time Warner Cable Arena,
Mon Jan 19 2015,2:00p,Philadelphia 76ers,76,Washington Wizards,111,Box Score,,19040,Verizon Center,
Mon Jan 19 2015,2:30p,Detroit Pistons,82,Atlanta Hawks,93,Box Score,,19108,Philips Arena,
Mon Jan 19 2015,3:30p,Boston Celtics,93,Los Angeles Clippers,102,Box Score,,19060,STAPLES Center,
Mon Jan 19 2015,4:00p,Denver Nuggets,79,Golden State Warriors,122,Box Score,,19596,Oracle Arena,
Mon Jan 19 2015,5:00p,Dallas Mavericks,103,Memphis Grizzlies,95,Box Score,,18119,FedEx Forum,
Mon Jan 19 2015,5:30p,Indiana Pacers,98,Houston Rockets,110,Box Score,,18266,Toyota Center,
Mon Jan 19 2015,5:30p,New Orleans Pelicans,92,New York Knicks,99,Box Score,,19812,Madison Square Garden (IV),
Mon Jan 19 2015,7:30p,Chicago Bulls,94,Cleveland Cavaliers,108,Box Score,,20562,Quicken Loans Arena,
Mon Jan 19 2015,8:00p,Toronto Raptors,92,Milwaukee Bucks,89,Box Score,,12707,BMO Harris Bradley Center,
Mon Jan 19 2015,10:00p,Los Angeles Lakers,100,Phoenix Suns,115,Box Score,,17435,US Airways Center,
Mon Jan 19 2015,10:00p,Sacramento Kings,94,Portland Trail Blazers,98,Box Score,,19441,Moda Center,
Tue Jan 20 2015,7:30p,Oklahoma City Thunder,94,Miami Heat,86,Box Score,,19735,AmericanAirlines Arena,
Tue Jan 20 2015,9:00p,San Antonio Spurs,109,Denver Nuggets,99,Box Score,,14434,Pepsi Center,
Wed Jan 21 2015,7:00p,Miami Heat,76,Charlotte Hornets,78,Box Score,,16914,Time Warner Cable Arena,
Wed Jan 21 2015,7:00p,Utah Jazz,92,Cleveland Cavaliers,106,Box Score,,20562,Quicken Loans Arena,
Wed Jan 21 2015,7:00p,New York Knicks,98,Philadelphia 76ers,91,Box Score,,13201,Wells Fargo Center,
Wed Jan 21 2015,7:30p,Indiana Pacers,91,Atlanta Hawks,110,Box Score,,15045,Philips Arena,
Wed Jan 21 2015,7:30p,Orlando Magic,118,Detroit Pistons,128,Box Score,,12148,The Palace of Auburn Hills,
Wed Jan 21 2015,8:00p,Toronto Raptors,86,Memphis Grizzlies,92,Box Score,,15112,FedEx Forum,
Wed Jan 21 2015,8:00p,Dallas Mavericks,98,Minnesota Timberwolves,75,Box Score,,13737,Target Center,
Wed Jan 21 2015,8:00p,Los Angeles Lakers,80,New Orleans Pelicans,96,Box Score,,16268,Smoothie King Center,
Wed Jan 21 2015,8:00p,Oklahoma City Thunder,105,Washington Wizards,103,Box Score,OT,20356,Verizon Center,
Wed Jan 21 2015,9:00p,Portland Trail Blazers,113,Phoenix Suns,118,Box Score,,16703,US Airways Center,
Wed Jan 21 2015,10:00p,Brooklyn Nets,103,Sacramento Kings,100,Box Score,,16427,Sleep Train Arena,
Wed Jan 21 2015,10:30p,Houston Rockets,113,Golden State Warriors,126,Box Score,,19596,Oracle Arena,
Thu Jan 22 2015,8:00p,San Antonio Spurs,81,Chicago Bulls,104,Box Score,,21648,United Center,
Thu Jan 22 2015,8:00p,Utah Jazz,101,Milwaukee Bucks,99,Box Score,,12415,BMO Harris Bradley Center,
Thu Jan 22 2015,10:00p,Boston Celtics,90,Portland Trail Blazers,89,Box Score,,19567,Moda Center,
Thu Jan 22 2015,10:30p,Brooklyn Nets,84,Los Angeles Clippers,123,Box Score,,19060,STAPLES Center,
Fri Jan 23 2015,7:00p,Toronto Raptors,91,Philadelphia 76ers,86,Box Score,,13640,Wells Fargo Center,
Fri Jan 23 2015,7:30p,Oklahoma City Thunder,93,Atlanta Hawks,103,Box Score,,19203,Philips Arena,
Fri Jan 23 2015,7:30p,Charlotte Hornets,90,Cleveland Cavaliers,129,Box Score,,20562,Quicken Loans Arena,
Fri Jan 23 2015,7:30p,Indiana Pacers,87,Miami Heat,89,Box Score,,19693,AmericanAirlines Arena,
Fri Jan 23 2015,7:30p,Orlando Magic,106,New York Knicks,113,Box Score,,19812,Madison Square Garden (IV),
Fri Jan 23 2015,8:00p,Chicago Bulls,102,Dallas Mavericks,98,Box Score,,20408,American Airlines Center,
Fri Jan 23 2015,8:00p,New Orleans Pelicans,92,Minnesota Timberwolves,84,Box Score,,14978,Target Center,
Fri Jan 23 2015,8:30p,Los Angeles Lakers,85,San Antonio Spurs,99,Box Score,,18581,AT&T Center,
Fri Jan 23 2015,9:00p,Boston Celtics,100,Denver Nuggets,99,Box Score,,16133,Pepsi Center,
Fri Jan 23 2015,9:00p,Houston Rockets,113,Phoenix Suns,111,Box Score,,16701,US Airways Center,
Fri Jan 23 2015,10:30p,Sacramento Kings,101,Golden State Warriors,126,Box Score,,19596,Oracle Arena,
Sat Jan 24 2015,7:00p,New York Knicks,71,Charlotte Hornets,76,Box Score,,19117,Time Warner Cable Arena,
Sat Jan 24 2015,7:30p,Detroit Pistons,86,Milwaukee Bucks,101,Box Score,,16388,BMO Harris Bradley Center,
Sat Jan 24 2015,8:00p,Philadelphia 76ers,83,Memphis Grizzlies,101,Box Score,,17579,FedEx Forum,
Sat Jan 24 2015,9:00p,Brooklyn Nets,73,Utah Jazz,108,Box Score,,19352,EnergySolutions Arena,
Sat Jan 24 2015,10:00p,Washington Wizards,96,Portland Trail Blazers,103,Box Score,,19775,Moda Center,
Sun Jan 25 2015,1:00p,Miami Heat,96,Chicago Bulls,84,Box Score,,21918,United Center,
Sun Jan 25 2015,3:30p,Oklahoma City Thunder,98,Cleveland Cavaliers,108,Box Score,,20562,Quicken Loans Arena,
Sun Jan 25 2015,6:00p,Minnesota Timberwolves,100,Atlanta Hawks,112,Box Score,,18049,Philips Arena,
Sun Jan 25 2015,6:00p,Dallas Mavericks,106,New Orleans Pelicans,109,Box Score,,17687,Smoothie King Center,
Sun Jan 25 2015,6:00p,Indiana Pacers,106,Orlando Magic,99,Box Score,,16704,Amway Center,
Sun Jan 25 2015,6:00p,Los Angeles Clippers,120,Phoenix Suns,100,Box Score,,17066,US Airways Center,
Sun Jan 25 2015,7:00p,Milwaukee Bucks,95,San Antonio Spurs,101,Box Score,,18581,AT&T Center,
Sun Jan 25 2015,7:00p,Detroit Pistons,110,Toronto Raptors,114,Box Score,,19800,Air Canada Centre,
Sun Jan 25 2015,8:00p,Washington Wizards,117,Denver Nuggets,115,Box Score,OT,15410,Pepsi Center,
Sun Jan 25 2015,8:00p,Boston Celtics,111,Golden State Warriors,114,Box Score,,19596,Oracle Arena,
Sun Jan 25 2015,9:30p,Houston Rockets,99,Los Angeles Lakers,87,Box Score,,18997,STAPLES Center,
Mon Jan 26 2015,8:00p,Orlando Magic,94,Memphis Grizzlies,103,Box Score,,15407,FedEx Forum,
Mon Jan 26 2015,8:00p,Philadelphia 76ers,74,New Orleans Pelicans,99,Box Score,,16419,Smoothie King Center,
Mon Jan 26 2015,8:00p,Minnesota Timberwolves,84,Oklahoma City Thunder,92,Box Score,,18203,Chesapeake Energy Arena,
Mon Jan 26 2015,9:00p,Boston Celtics,99,Utah Jazz,90,Box Score,,18947,EnergySolutions Arena,
Mon Jan 26 2015,10:30p,Denver Nuggets,98,Los Angeles Clippers,102,Box Score,,19060,STAPLES Center,
Tue Jan 27 2015,7:00p,Toronto Raptors,104,Indiana Pacers,91,Box Score,,16204,Bankers Life Fieldhouse,
Tue Jan 27 2015,7:30p,Cleveland Cavaliers,103,Detroit Pistons,95,Box Score,,18178,The Palace of Auburn Hills,
Tue Jan 27 2015,7:30p,Milwaukee Bucks,109,Miami Heat,102,Box Score,,19789,AmericanAirlines Arena,
Tue Jan 27 2015,8:30p,Memphis Grizzlies,109,Dallas Mavericks,90,Box Score,,20160,American Airlines Center,
Tue Jan 27 2015,10:30p,Chicago Bulls,113,Golden State Warriors,111,Box Score,OT,19596,Oracle Arena,
Tue Jan 27 2015,10:30p,Washington Wizards,98,Los Angeles Lakers,92,Box Score,,18997,STAPLES Center,
Wed Jan 28 2015,7:00p,Portland Trail Blazers,94,Cleveland Cavaliers,99,Box Score,,20562,Quicken Loans Arena,
Wed Jan 28 2015,7:00p,Detroit Pistons,69,Philadelphia 76ers,89,Box Score,,11213,Wells Fargo Center,
Wed Jan 28 2015,7:30p,Sacramento Kings,102,Toronto Raptors,119,Box Score,,19800,Air Canada Centre,
Wed Jan 28 2015,8:00p,Brooklyn Nets,102,Atlanta Hawks,113,Box Score,,18047,Philips Arena,
Wed Jan 28 2015,8:00p,Dallas Mavericks,94,Houston Rockets,99,Box Score,,18237,Toyota Center,
Wed Jan 28 2015,8:00p,Boston Celtics,98,Minnesota Timberwolves,110,Box Score,,11434,Target Center,
Wed Jan 28 2015,8:00p,Denver Nuggets,93,New Orleans Pelicans,85,Box Score,,16055,Smoothie King Center,
Wed Jan 28 2015,8:00p,Oklahoma City Thunder,92,New York Knicks,100,Box Score,,19812,Madison Square Garden (IV),
Wed Jan 28 2015,8:30p,Charlotte Hornets,86,San Antonio Spurs,95,Box Score,,18581,AT&T Center,
Wed Jan 28 2015,9:00p,Los Angeles Clippers,94,Utah Jazz,89,Box Score,,16322,EnergySolutions Arena,
Wed Jan 28 2015,10:30p,Washington Wizards,98,Phoenix Suns,106,Box Score,,16209,US Airways Center,
Thu Jan 29 2015,7:00p,New York Knicks,82,Indiana Pacers,103,Box Score,,15665,Bankers Life Fieldhouse,
Thu Jan 29 2015,7:00p,Milwaukee Bucks,115,Orlando Magic,100,Box Score,,16071,Amway Center,
Thu Jan 29 2015,8:00p,Denver Nuggets,69,Memphis Grizzlies,99,Box Score,,16736,FedEx Forum,
Thu Jan 29 2015,10:30p,Chicago Bulls,118,Los Angeles Lakers,123,Box Score,2OT,18997,STAPLES Center,
Fri Jan 30 2015,7:00p,Minnesota Timberwolves,94,Philadelphia 76ers,103,Box Score,,14333,Wells Fargo Center,
Fri Jan 30 2015,7:30p,Portland Trail Blazers,99,Atlanta Hawks,105,Box Score,,19018,Philips Arena,
Fri Jan 30 2015,7:30p,Houston Rockets,93,Boston Celtics,87,Box Score,,17675,TD Garden,
Fri Jan 30 2015,7:30p,Toronto Raptors,127,Brooklyn Nets,122,Box Score,OT,17062,Barclays Center,
Fri Jan 30 2015,7:30p,Sacramento Kings,90,Cleveland Cavaliers,101,Box Score,,20562,Quicken Loans Arena,
Fri Jan 30 2015,8:00p,Dallas Mavericks,93,Miami Heat,72,Box Score,,19823,AmericanAirlines Arena,
Fri Jan 30 2015,8:00p,Los Angeles Clippers,103,New Orleans Pelicans,108,Box Score,,17932,Smoothie King Center,
Fri Jan 30 2015,9:00p,Golden State Warriors,100,Utah Jazz,110,Box Score,,19295,EnergySolutions Arena,
Fri Jan 30 2015,10:30p,Chicago Bulls,93,Phoenix Suns,99,Box Score,,18055,US Airways Center,
Sat Jan 31 2015,7:00p,Sacramento Kings,99,Indiana Pacers,94,Box Score,,18165,Bankers Life Fieldhouse,
Sat Jan 31 2015,7:00p,Dallas Mavericks,108,Orlando Magic,93,Box Score,,17626,Amway Center,
Sat Jan 31 2015,7:00p,Toronto Raptors,120,Washington Wizards,116,Box Score,OT,20356,Verizon Center,
